order_id,order_date,product,category,unit_price,quantity,discount_pct,revenue,country,channel,status,customer_age,customer_gender
ORD-00248,2024-05-05,The Lean Startup,Books,19.99,4,20,63.97,Japan,Referral,Delivered,26,Female
ORD-00249,2024-10-19,USB-C Hub,Electronics,49.99,4,5,189.96,Australia,Paid Ads,Returned,53,Other
ORD-00250,2024-08-24,Webcam HD,Electronics,89.99,2,5,170.98,USA,Organic,Processing,27,Female
ORD-00251,2023-06-18,Webcam HD,Electronics,89.99,3,15,229.47,Germany,Social Media,Processing,36,Male
ORD-00252,2023-09-14,Running Shoes,Sports,119.99,5,0,599.95,Canada,Direct,Delivered,57,Other
ORD-00253,2023-04-06,The Lean Startup,Books,19.99,2,10,35.98,Canada,Paid Ads,Cancelled,57,Other
ORD-00254,2024-09-11,Protein Powder,Sports,54.99,5,0,274.95,USA,Organic,Delivered,59,Other
ORD-00255,2023-09-29,Air Fryer,Kitchen,129.99,2,20,207.98,Japan,Referral,Cancelled,19,Female
ORD-00256,2024-10-04,Atomic Habits,Books,16.99,3,15,43.32,France,Email,Delivered,61,Female
ORD-00257,2023-11-01,Desk Lamp,Furniture,44.99,1,15,38.24,USA,Paid Ads,Shipped,44,Female
ORD-00258,2024-04-20,Running Shoes,Sports,119.99,3,10,323.97,Canada,Social Media,Returned,63,Female
ORD-00259,2023-12-20,Standing Desk,Furniture,549.99,2,20,879.98,Australia,Referral,Processing,24,Female
ORD-00260,2023-09-05,Desk Lamp,Furniture,44.99,1,0,44.99,Brazil,Paid Ads,Delivered,24,Male
ORD-00261,2023-10-25,Standing Desk,Furniture,549.99,5,5,2612.45,Germany,Paid Ads,Returned,38,Other
ORD-00262,2023-11-17,Running Shoes,Sports,119.99,2,5,227.98,Brazil,Email,Delivered,49,Male
ORD-00263,2023-04-03,Standing Desk,Furniture,549.99,5,5,2612.45,Germany,Paid Ads,Processing,40,Male
ORD-00264,2023-02-21,Water Bottle,Sports,24.99,4,10,89.96,Brazil,Social Media,Processing,18,Male
ORD-00265,2024-03-17,4K Monitor,Electronics,499.99,3,15,1274.97,Australia,Email,Delivered,20,Female
ORD-00266,2023-02-22,Deep Work,Books,18.99,5,0,94.95,Australia,Referral,Delivered,22,Female
ORD-00267,2024-05-31,Desk Lamp,Furniture,44.99,5,0,224.95,UK,Paid Ads,Delivered,43,Female
ORD-00268,2023-12-14,Atomic Habits,Books,16.99,3,20,40.78,Canada,Paid Ads,Processing,50,Female
ORD-00269,2024-05-27,Wireless Mouse,Electronics,29.99,1,0,29.99,Canada,Direct,Delivered,48,Other
ORD-00270,2024-04-12,4K Monitor,Electronics,499.99,5,10,2249.95,Canada,Social Media,Processing,38,Male
ORD-00271,2024-02-07,Coffee Maker,Kitchen,89.99,3,10,242.97,Australia,Referral,Returned,50,Other
ORD-00272,2024-05-16,Instant Pot,Kitchen,99.99,5,0,499.95,Brazil,Organic,Delivered,39,Other
ORD-00273,2023-04-23,Bookshelf,Furniture,189.99,5,0,949.95,USA,Referral,Shipped,34,Other
ORD-00274,2024-08-15,Deep Work,Books,18.99,2,15,32.28,USA,Referral,Shipped,28,Other
ORD-00275,2024-10-06,Skincare Set,Beauty,59.99,5,20,239.96,Japan,Paid Ads,Returned,61,Male
ORD-00276,2023-02-02,Deep Work,Books,18.99,1,0,18.99,USA,Email,Delivered,44,Male
ORD-00277,2024-02-27,Instant Pot,Kitchen,99.99,2,5,189.98,Brazil,Direct,Cancelled,21,Other
ORD-00278,2023-05-22,The Lean Startup,Books,19.99,2,10,35.98,Australia,Direct,Shipped,51,Female
ORD-00279,2023-11-18,Webcam HD,Electronics,89.99,4,10,323.96,Australia,Referral,Delivered,61,Other
ORD-00280,2024-11-28,Air Fryer,Kitchen,129.99,3,10,350.97,Brazil,Paid Ads,Delivered,35,Other
ORD-00281,2023-11-02,Yoga Mat,Sports,39.99,3,20,95.98,France,Direct,Delivered,62,Other
ORD-00282,2024-05-15,Protein Powder,Sports,54.99,4,0,219.96,France,Social Media,Delivered,54,Other
ORD-00283,2024-07-10,Standing Desk,Furniture,549.99,4,20,1759.97,Australia,Paid Ads,Delivered,20,Female
ORD-00284,2023-03-22,Office Chair,Furniture,299.99,4,15,1019.97,France,Direct,Shipped,31,Male
ORD-00285,2024-07-05,Dumbbells Set,Sports,79.99,5,15,339.96,France,Paid Ads,Delivered,57,Other
ORD-00286,2024-08-23,Yoga Mat,Sports,39.99,2,0,79.98,Germany,Direct,Delivered,21,Male
ORD-00287,2024-02-28,Protein Powder,Sports,54.99,4,0,219.96,Canada,Organic,Processing,28,Female
ORD-00288,2024-10-30,Python Crash Course,Books,34.99,4,15,118.97,Germany,Social Media,Delivered,36,Other
ORD-00289,2023-03-02,Sunscreen SPF50,Beauty,22.99,1,15,19.54,Germany,Referral,Cancelled,64,Male
ORD-00290,2023-06-29,Bookshelf,Furniture,189.99,2,0,379.98,Japan,Email,Delivered,65,Female
ORD-00291,2023-02-08,Laptop Pro 15,Electronics,1299.99,3,10,3509.97,UK,Social Media,Delivered,47,Other
ORD-00292,2024-07-10,The Lean Startup,Books,19.99,4,0,79.96,Brazil,Social Media,Delivered,25,Female
ORD-00293,2023-06-16,Skincare Set,Beauty,59.99,4,15,203.97,France,Direct,Delivered,18,Other
ORD-00294,2023-12-12,Water Bottle,Sports,24.99,5,15,106.21,Germany,Paid Ads,Processing,58,Female
ORD-00295,2024-03-13,The Lean Startup,Books,19.99,3,0,59.97,Japan,Direct,Delivered,29,Male
ORD-00296,2024-05-03,Protein Powder,Sports,54.99,2,0,109.98,France,Email,Delivered,46,Female
ORD-00297,2023-12-04,Water Bottle,Sports,24.99,5,15,106.21,USA,Social Media,Cancelled,41,Other
ORD-00298,2023-08-30,Wireless Mouse,Electronics,29.99,1,5,28.49,France,Paid Ads,Shipped,61,Other
ORD-00299,2024-12-21,Sunscreen SPF50,Beauty,22.99,3,15,58.62,UK,Direct,Delivered,41,Other
ORD-00300,2023-08-15,Yoga Mat,Sports,39.99,2,5,75.98,Canada,Email,Cancelled,56,Female
ORD-00301,2024-03-01,Instant Pot,Kitchen,99.99,5,5,474.95,Germany,Paid Ads,Cancelled,56,Male
ORD-00302,2024-06-22,Desk Lamp,Furniture,44.99,5,15,191.21,Australia,Organic,Processing,25,Male
ORD-00303,2024-07-14,The Lean Startup,Books,19.99,2,10,35.98,Canada,Paid Ads,Delivered,51,Female
ORD-00304,2023-04-30,Blender Pro,Kitchen,74.99,2,15,127.48,Brazil,Organic,Processing,46,Male
ORD-00305,2024-04-09,4K Monitor,Electronics,499.99,5,5,2374.95,Brazil,Referral,Delivered,53,Female
ORD-00306,2024-11-19,Water Bottle,Sports,24.99,1,5,23.74,France,Organic,Cancelled,31,Other
ORD-00307,2023-03-16,Wireless Mouse,Electronics,29.99,4,0,119.96,UK,Referral,Delivered,22,Female
ORD-00308,2023-02-02,Water Bottle,Sports,24.99,4,0,99.96,Canada,Direct,Cancelled,59,Female
ORD-00309,2024-01-19,Standing Desk,Furniture,549.99,4,20,1759.97,Japan,Email,Delivered,61,Other
ORD-00310,2024-07-06,4K Monitor,Electronics,499.99,3,0,1499.97,Canada,Referral,Shipped,51,Male
ORD-00311,2023-08-17,Laptop Pro 15,Electronics,1299.99,1,0,1299.99,Brazil,Direct,Cancelled,52,Female
ORD-00312,2024-06-28,Standing Desk,Furniture,549.99,2,0,1099.98,Brazil,Social Media,Delivered,35,Male
ORD-00313,2023-04-26,Wireless Mouse,Electronics,29.99,4,10,107.96,USA,Paid Ads,Delivered,22,Male
ORD-00314,2024-08-31,Wireless Mouse,Electronics,29.99,4,10,107.96,USA,Paid Ads,Cancelled,20,Female
ORD-00315,2024-03-25,Yoga Mat,Sports,39.99,5,0,199.95,USA,Paid Ads,Processing,36,Male
ORD-00316,2024-08-12,Protein Powder,Sports,54.99,5,10,247.45,Australia,Paid Ads,Delivered,27,Other
ORD-00317,2024-06-17,Yoga Mat,Sports,39.99,4,0,159.96,France,Organic,Processing,55,Other
ORD-00318,2023-06-29,Air Fryer,Kitchen,129.99,4,10,467.96,Brazil,Organic,Delivered,59,Other
ORD-00319,2024-01-26,The Lean Startup,Books,19.99,3,15,50.97,Japan,Email,Delivered,37,Female
ORD-00320,2023-07-08,Sunscreen SPF50,Beauty,22.99,5,5,109.2,Germany,Paid Ads,Delivered,63,Male
ORD-00321,2024-04-19,Wireless Mouse,Electronics,29.99,5,5,142.45,Japan,Referral,Processing,26,Female
ORD-00322,2023-09-06,Dumbbells Set,Sports,79.99,2,0,159.98,UK,Email,Returned,41,Male
ORD-00323,2024-07-02,Skincare Set,Beauty,59.99,2,0,119.98,France,Email,Cancelled,56,Other
ORD-00324,2023-02-10,USB-C Hub,Electronics,49.99,2,20,79.98,Germany,Email,Delivered,39,Female
ORD-00325,2023-01-16,Running Shoes,Sports,119.99,2,15,203.98,UK,Direct,Returned,48,Male
ORD-00326,2024-12-13,Coffee Maker,Kitchen,89.99,2,5,170.98,Germany,Referral,Delivered,36,Female
ORD-00327,2024-04-22,Atomic Habits,Books,16.99,3,0,50.97,France,Social Media,Processing,49,Female
ORD-00328,2023-04-11,Skincare Set,Beauty,59.99,4,20,191.97,Australia,Paid Ads,Delivered,38,Female
ORD-00329,2023-02-16,Deep Work,Books,18.99,2,15,32.28,Canada,Organic,Delivered,53,Other
ORD-00330,2024-08-16,Skincare Set,Beauty,59.99,4,0,239.96,Canada,Paid Ads,Delivered,32,Female
ORD-00331,2024-08-06,Yoga Mat,Sports,39.99,4,10,143.96,Australia,Social Media,Returned,49,Other
ORD-00332,2024-10-19,Skincare Set,Beauty,59.99,4,5,227.96,Canada,Direct,Returned,40,Male
ORD-00333,2023-05-24,Skincare Set,Beauty,59.99,5,5,284.95,Canada,Referral,Cancelled,21,Other
ORD-00334,2023-02-04,USB-C Hub,Electronics,49.99,1,20,39.99,USA,Email,Delivered,58,Male
ORD-00335,2023-03-11,Instant Pot,Kitchen,99.99,2,0,199.98,Germany,Referral,Shipped,41,Male
ORD-00336,2024-09-24,Air Fryer,Kitchen,129.99,5,5,617.45,Brazil,Organic,Delivered,52,Other
ORD-00337,2024-02-26,Laptop Pro 15,Electronics,1299.99,1,10,1169.99,France,Referral,Delivered,19,Other
ORD-00338,2024-12-15,Blender Pro,Kitchen,74.99,4,20,239.97,Canada,Organic,Delivered,51,Male
ORD-00339,2023-09-04,Running Shoes,Sports,119.99,5,10,539.95,France,Social Media,Delivered,43,Male
ORD-00340,2024-01-18,Standing Desk,Furniture,549.99,4,10,1979.96,Germany,Direct,Delivered,37,Other
ORD-00341,2023-03-24,Air Fryer,Kitchen,129.99,1,0,129.99,Japan,Email,Shipped,53,Female
ORD-00342,2023-02-27,Air Fryer,Kitchen,129.99,1,15,110.49,Canada,Organic,Shipped,45,Other
ORD-00343,2023-12-06,Deep Work,Books,18.99,1,10,17.09,USA,Paid Ads,Delivered,62,Other
ORD-00344,2024-05-01,Dumbbells Set,Sports,79.99,1,0,79.99,France,Referral,Processing,60,Male
ORD-00345,2023-07-03,Protein Powder,Sports,54.99,1,0,54.99,Canada,Direct,Returned,43,Male
ORD-00346,2023-11-03,Webcam HD,Electronics,89.99,5,0,449.95,Japan,Direct,Processing,39,Female
ORD-00347,2023-05-24,Instant Pot,Kitchen,99.99,1,10,89.99,Australia,Organic,Delivered,45,Male
ORD-00348,2023-03-19,Protein Powder,Sports,54.99,5,20,219.96,Japan,Social Media,Delivered,58,Female
ORD-00349,2024-04-06,Python Crash Course,Books,34.99,2,0,69.98,Japan,Email,Delivered,61,Other
ORD-00350,2024-11-07,Standing Desk,Furniture,549.99,1,20,439.99,France,Paid Ads,Cancelled,22,Male
ORD-00351,2023-10-02,4K Monitor,Electronics,499.99,4,15,1699.97,Canada,Direct,Shipped,38,Female
ORD-00352,2023-04-20,USB-C Hub,Electronics,49.99,1,0,49.99,Brazil,Social Media,Returned,35,Male
ORD-00353,2023-05-16,USB-C Hub,Electronics,49.99,2,5,94.98,Brazil,Referral,Processing,50,Female
ORD-00354,2023-04-16,Laptop Pro 15,Electronics,1299.99,1,0,1299.99,UK,Referral,Processing,38,Female
ORD-00355,2023-01-13,Water Bottle,Sports,24.99,4,5,94.96,UK,Direct,Processing,33,Other
ORD-00356,2024-06-17,Webcam HD,Electronics,89.99,4,0,359.96,Canada,Social Media,Delivered,35,Female
ORD-00357,2023-05-30,USB-C Hub,Electronics,49.99,2,5,94.98,France,Email,Delivered,48,Male
ORD-00358,2024-01-05,Dumbbells Set,Sports,79.99,2,15,135.98,Brazil,Referral,Processing,30,Female
ORD-00359,2023-04-20,4K Monitor,Electronics,499.99,3,0,1499.97,Japan,Social Media,Returned,57,Female
ORD-00360,2023-12-04,Desk Lamp,Furniture,44.99,3,5,128.22,Canada,Social Media,Delivered,56,Other
ORD-00361,2023-07-25,Python Crash Course,Books,34.99,3,0,104.97,Japan,Social Media,Delivered,65,Other
ORD-00362,2024-10-10,Python Crash Course,Books,34.99,5,20,139.96,Germany,Social Media,Shipped,35,Female
ORD-00363,2024-01-09,Mechanical Keyboard,Electronics,149.99,5,0,749.95,Canada,Direct,Returned,53,Male
ORD-00364,2024-04-17,Instant Pot,Kitchen,99.99,2,5,189.98,France,Direct,Delivered,44,Other
ORD-00365,2024-05-26,4K Monitor,Electronics,499.99,3,0,1499.97,France,Direct,Delivered,63,Female
ORD-00366,2024-01-22,USB-C Hub,Electronics,49.99,4,10,179.96,Brazil,Referral,Shipped,52,Other
ORD-00367,2024-12-09,Bookshelf,Furniture,189.99,5,0,949.95,Australia,Direct,Returned,52,Other
ORD-00368,2024-10-15,USB-C Hub,Electronics,49.99,1,20,39.99,Germany,Direct,Cancelled,40,Male
ORD-00369,2024-10-24,Coffee Maker,Kitchen,89.99,1,10,80.99,Japan,Social Media,Returned,45,Male
ORD-00370,2023-01-11,Mechanical Keyboard,Electronics,149.99,3,0,449.97,Germany,Email,Delivered,43,Female
ORD-00371,2024-11-26,Deep Work,Books,18.99,5,0,94.95,Australia,Organic,Shipped,24,Female
ORD-00372,2024-03-01,USB-C Hub,Electronics,49.99,1,20,39.99,Canada,Social Media,Delivered,39,Female
ORD-00373,2023-07-31,The Lean Startup,Books,19.99,4,0,79.96,Brazil,Organic,Shipped,64,Other
ORD-00374,2024-04-08,Protein Powder,Sports,54.99,1,0,54.99,USA,Direct,Delivered,19,Female
ORD-00375,2024-10-25,Mechanical Keyboard,Electronics,149.99,2,15,254.98,Germany,Referral,Delivered,53,Male
ORD-00376,2023-12-05,Atomic Habits,Books,16.99,4,5,64.56,Germany,Email,Cancelled,29,Male
ORD-00377,2024-10-17,Blender Pro,Kitchen,74.99,4,5,284.96,USA,Direct,Processing,30,Female
ORD-00378,2024-08-29,Bookshelf,Furniture,189.99,4,0,759.96,Germany,Paid Ads,Delivered,63,Male
ORD-00379,2024-08-14,Mechanical Keyboard,Electronics,149.99,5,0,749.95,Australia,Social Media,Delivered,47,Male
ORD-00380,2023-09-26,Blender Pro,Kitchen,74.99,4,10,269.96,Australia,Referral,Shipped,57,Female
ORD-00381,2024-08-24,Mechanical Keyboard,Electronics,149.99,3,0,449.97,Brazil,Referral,Delivered,61,Other
ORD-00382,2023-11-01,Coffee Maker,Kitchen,89.99,5,0,449.95,Canada,Social Media,Delivered,33,Female
ORD-00383,2023-04-30,Webcam HD,Electronics,89.99,3,15,229.47,Canada,Referral,Shipped,44,Other
ORD-00384,2023-05-22,Deep Work,Books,18.99,4,5,72.16,Canada,Email,Cancelled,52,Other
ORD-00385,2024-10-22,Webcam HD,Electronics,89.99,5,0,449.95,Brazil,Social Media,Delivered,29,Female
ORD-00386,2024-04-06,Coffee Maker,Kitchen,89.99,1,20,71.99,Australia,Organic,Shipped,26,Male
ORD-00387,2024-01-29,Atomic Habits,Books,16.99,5,15,72.21,Brazil,Email,Cancelled,49,Female
ORD-00388,2024-12-28,Desk Lamp,Furniture,44.99,4,0,179.96,UK,Referral,Delivered,32,Female
ORD-00389,2023-02-03,Dumbbells Set,Sports,79.99,2,10,143.98,France,Paid Ads,Returned,47,Other
ORD-00390,2024-05-22,Atomic Habits,Books,16.99,5,0,84.95,UK,Social Media,Returned,52,Female
ORD-00391,2024-07-09,Sunscreen SPF50,Beauty,22.99,1,20,18.39,Brazil,Referral,Delivered,45,Male
ORD-00392,2024-10-31,Sunscreen SPF50,Beauty,22.99,2,0,45.98,USA,Email,Delivered,40,Male
ORD-00393,2024-03-25,Mechanical Keyboard,Electronics,149.99,2,0,299.98,Australia,Direct,Processing,58,Female
ORD-00394,2023-06-19,Coffee Maker,Kitchen,89.99,2,20,143.98,Germany,Paid Ads,Returned,21,Other
ORD-00395,2023-12-26,Atomic Habits,Books,16.99,3,10,45.87,Canada,Social Media,Cancelled,36,Female
ORD-00396,2024-08-09,Dumbbells Set,Sports,79.99,5,15,339.96,UK,Paid Ads,Returned,44,Male
ORD-00397,2023-10-11,Air Fryer,Kitchen,129.99,2,15,220.98,Canada,Paid Ads,Delivered,63,Female
ORD-00398,2023-09-11,Sunscreen SPF50,Beauty,22.99,4,5,87.36,Canada,Referral,Cancelled,35,Other
ORD-00399,2024-02-29,Standing Desk,Furniture,549.99,4,0,2199.96,UK,Email,Processing,65,Female
ORD-00400,2024-12-12,Office Chair,Furniture,299.99,4,5,1139.96,Australia,Referral,Delivered,64,Male
ORD-00401,2024-04-14,Air Fryer,Kitchen,129.99,3,20,311.98,UK,Referral,Shipped,31,Female
ORD-00402,2023-08-05,Python Crash Course,Books,34.99,3,0,104.97,France,Social Media,Processing,54,Male
ORD-00403,2024-08-02,Python Crash Course,Books,34.99,3,15,89.22,USA,Organic,Delivered,58,Female
ORD-00404,2023-01-17,Mechanical Keyboard,Electronics,149.99,2,5,284.98,Brazil,Organic,Shipped,30,Other
ORD-00405,2023-05-16,Air Fryer,Kitchen,129.99,3,0,389.97,France,Organic,Cancelled,41,Female
ORD-00406,2023-03-26,Office Chair,Furniture,299.99,2,0,599.98,Japan,Direct,Delivered,64,Other
ORD-00407,2023-08-28,Bookshelf,Furniture,189.99,1,15,161.49,UK,Organic,Delivered,48,Male
ORD-00408,2023-05-16,Deep Work,Books,18.99,2,10,34.18,Brazil,Organic,Delivered,62,Female
ORD-00409,2023-05-04,Bookshelf,Furniture,189.99,2,5,360.98,UK,Paid Ads,Shipped,23,Other
ORD-00410,2023-04-15,Mechanical Keyboard,Electronics,149.99,3,0,449.97,France,Paid Ads,Shipped,26,Other
ORD-00411,2024-11-24,4K Monitor,Electronics,499.99,1,10,449.99,USA,Referral,Cancelled,28,Female
ORD-00412,2023-12-26,Skincare Set,Beauty,59.99,2,15,101.98,Canada,Email,Processing,61,Female
ORD-00413,2023-08-11,USB-C Hub,Electronics,49.99,1,0,49.99,UK,Referral,Cancelled,42,Female
ORD-00414,2024-03-15,Protein Powder,Sports,54.99,2,0,109.98,France,Direct,Delivered,33,Other
ORD-00415,2024-09-07,Coffee Maker,Kitchen,89.99,5,0,449.95,USA,Direct,Delivered,31,Other
ORD-00416,2024-09-13,The Lean Startup,Books,19.99,2,15,33.98,Japan,Social Media,Cancelled,21,Male
ORD-00417,2024-05-21,Standing Desk,Furniture,549.99,1,0,549.99,Brazil,Direct,Processing,22,Other
ORD-00418,2023-01-13,Office Chair,Furniture,299.99,3,0,899.97,Japan,Referral,Shipped,41,Other
ORD-00419,2024-11-30,Webcam HD,Electronics,89.99,4,20,287.97,UK,Organic,Processing,22,Male
ORD-00420,2023-09-26,Running Shoes,Sports,119.99,1,0,119.99,Japan,Referral,Delivered,58,Other
ORD-00421,2024-05-28,Sunscreen SPF50,Beauty,22.99,4,5,87.36,Japan,Organic,Cancelled,52,Other
ORD-00422,2024-09-22,4K Monitor,Electronics,499.99,3,0,1499.97,France,Organic,Processing,31,Male
ORD-00423,2024-07-03,Protein Powder,Sports,54.99,4,10,197.96,UK,Social Media,Cancelled,45,Other
ORD-00424,2023-09-02,Wireless Mouse,Electronics,29.99,2,0,59.98,Japan,Organic,Shipped,57,Other
ORD-00425,2023-02-26,Water Bottle,Sports,24.99,2,0,49.98,USA,Direct,Delivered,62,Male
ORD-00426,2023-06-17,Python Crash Course,Books,34.99,3,10,94.47,France,Paid Ads,Delivered,26,Other
ORD-00427,2023-10-03,Skincare Set,Beauty,59.99,1,20,47.99,USA,Social Media,Returned,45,Female
ORD-00428,2024-06-20,USB-C Hub,Electronics,49.99,3,15,127.47,UK,Email,Shipped,50,Female
ORD-00429,2023-02-26,Python Crash Course,Books,34.99,5,0,174.95,Australia,Paid Ads,Delivered,24,Other
ORD-00430,2024-11-21,Skincare Set,Beauty,59.99,1,0,59.99,USA,Organic,Returned,18,Male
ORD-00431,2023-02-17,Python Crash Course,Books,34.99,3,5,99.72,Canada,Paid Ads,Returned,20,Other
ORD-00432,2024-11-02,Bookshelf,Furniture,189.99,2,0,379.98,Germany,Email,Cancelled,38,Female
ORD-00433,2023-03-21,Deep Work,Books,18.99,3,0,56.97,USA,Paid Ads,Delivered,51,Male
ORD-00434,2024-02-15,USB-C Hub,Electronics,49.99,4,20,159.97,France,Social Media,Delivered,23,Other
ORD-00435,2024-04-12,Laptop Pro 15,Electronics,1299.99,3,0,3899.97,France,Referral,Returned,37,Other
ORD-00436,2024-09-29,Yoga Mat,Sports,39.99,4,0,159.96,Brazil,Paid Ads,Cancelled,52,Male
ORD-00437,2023-06-04,Laptop Pro 15,Electronics,1299.99,4,0,5199.96,Germany,Referral,Delivered,58,Other
ORD-00438,2023-01-10,Protein Powder,Sports,54.99,1,20,43.99,Japan,Direct,Cancelled,37,Male
ORD-00439,2023-07-30,The Lean Startup,Books,19.99,2,5,37.98,Brazil,Organic,Delivered,63,Female
ORD-00440,2023-04-06,Wireless Mouse,Electronics,29.99,2,20,47.98,Japan,Direct,Delivered,47,Other
ORD-00441,2023-03-28,Deep Work,Books,18.99,1,10,17.09,Canada,Direct,Returned,43,Male
ORD-00442,2024-08-29,Deep Work,Books,18.99,1,5,18.04,Canada,Paid Ads,Delivered,34,Female
ORD-00443,2024-02-07,Instant Pot,Kitchen,99.99,3,0,299.97,Brazil,Social Media,Delivered,22,Male
ORD-00444,2023-05-20,Sunscreen SPF50,Beauty,22.99,5,0,114.95,Canada,Organic,Delivered,46,Female
ORD-00445,2023-11-18,Bookshelf,Furniture,189.99,1,10,170.99,Australia,Paid Ads,Shipped,37,Female
ORD-00446,2023-09-29,Mechanical Keyboard,Electronics,149.99,1,0,149.99,France,Direct,Cancelled,56,Male
ORD-00447,2023-08-09,Protein Powder,Sports,54.99,2,0,109.98,Germany,Social Media,Shipped,50,Male
ORD-00448,2024-11-24,Water Bottle,Sports,24.99,3,20,59.98,Canada,Organic,Shipped,46,Other
ORD-00449,2024-07-17,Yoga Mat,Sports,39.99,1,5,37.99,UK,Paid Ads,Delivered,18,Male
ORD-00450,2023-08-16,4K Monitor,Electronics,499.99,2,20,799.98,Japan,Social Media,Cancelled,58,Other
ORD-00451,2023-03-28,Deep Work,Books,18.99,5,0,94.95,UK,Organic,Delivered,30,Other
ORD-00452,2024-03-30,4K Monitor,Electronics,499.99,1,20,399.99,Australia,Organic,Delivered,47,Male
ORD-00453,2023-06-22,Deep Work,Books,18.99,4,20,60.77,Japan,Email,Delivered,42,Other
ORD-00454,2024-03-12,Webcam HD,Electronics,89.99,3,0,269.97,Canada,Social Media,Delivered,46,Male
ORD-00455,2023-02-05,Coffee Maker,Kitchen,89.99,5,10,404.95,Germany,Direct,Delivered,49,Female
ORD-00456,2024-07-17,Python Crash Course,Books,34.99,1,0,34.99,France,Email,Delivered,44,Male
ORD-00457,2024-10-20,The Lean Startup,Books,19.99,2,15,33.98,USA,Email,Returned,63,Female
ORD-00458,2024-05-06,Atomic Habits,Books,16.99,4,0,67.96,Australia,Email,Delivered,29,Male
ORD-00459,2023-11-23,Coffee Maker,Kitchen,89.99,2,0,179.98,France,Organic,Returned,48,Other
ORD-00460,2024-01-02,Sunscreen SPF50,Beauty,22.99,5,0,114.95,Canada,Organic,Delivered,60,Male
ORD-00461,2023-09-30,Atomic Habits,Books,16.99,1,20,13.59,Germany,Referral,Returned,42,Female
ORD-00462,2023-06-27,Webcam HD,Electronics,89.99,2,10,161.98,Australia,Direct,Cancelled,40,Other
ORD-00463,2023-01-29,Instant Pot,Kitchen,99.99,3,10,269.97,Canada,Referral,Delivered,49,Other
ORD-00464,2023-11-13,Webcam HD,Electronics,89.99,4,0,359.96,UK,Organic,Delivered,56,Male
ORD-00465,2023-01-21,The Lean Startup,Books,19.99,4,0,79.96,Australia,Referral,Delivered,26,Female
ORD-00466,2023-07-01,Protein Powder,Sports,54.99,1,0,54.99,Canada,Referral,Cancelled,27,Male
ORD-00467,2024-06-22,Office Chair,Furniture,299.99,1,0,299.99,Japan,Referral,Delivered,39,Female
ORD-00468,2023-11-27,4K Monitor,Electronics,499.99,2,15,849.98,Japan,Direct,Shipped,59,Female
ORD-00469,2023-06-28,Instant Pot,Kitchen,99.99,5,15,424.96,Australia,Paid Ads,Cancelled,55,Male
ORD-00470,2024-01-23,Water Bottle,Sports,24.99,3,0,74.97,Canada,Direct,Delivered,62,Other
ORD-00471,2024-02-05,Sunscreen SPF50,Beauty,22.99,5,0,114.95,Canada,Referral,Delivered,57,Male
ORD-00472,2024-10-16,Deep Work,Books,18.99,1,5,18.04,Canada,Social Media,Cancelled,22,Male
ORD-00473,2023-12-22,Protein Powder,Sports,54.99,2,15,93.48,UK,Direct,Cancelled,58,Other
ORD-00474,2023-12-10,Desk Lamp,Furniture,44.99,1,0,44.99,Germany,Paid Ads,Cancelled,22,Female
ORD-00475,2023-09-20,Mechanical Keyboard,Electronics,149.99,1,0,149.99,Japan,Email,Cancelled,44,Male
ORD-00476,2024-02-28,Python Crash Course,Books,34.99,4,0,139.96,Japan,Organic,Returned,48,Other
