campaign_id,date,platform,campaign_type,industry,region,budget_usd,impressions,clicks,conversions,revenue_usd,ctr_pct,cpc_usd,roas,cost_per_conversion
CMP-00194,2022-12-22,Twitter,Conversion,Retail,North America,7850.17,3643193,222234,9397,4075386.16,6.1,0.04,519.15,0.84
CMP-00195,2022-09-03,YouTube,Brand Awareness,Food & Beverage,Asia Pacific,4096.67,691821,5465,192,18839.27,0.79,0.75,4.6,21.34
CMP-00196,2024-05-12,LinkedIn,Engagement,Healthcare,Latin America,6309.28,1965431,133845,5279,1139086.46,6.81,0.05,180.54,1.2
CMP-00197,2022-01-11,Instagram,Brand Awareness,Food & Beverage,Asia Pacific,24784.17,2467881,22210,133,15451.14,0.9,1.12,0.62,186.35
CMP-00198,2023-12-05,LinkedIn,Engagement,Tech,North America,5283.49,1011548,67773,8071,3618009.1,6.7,0.08,684.78,0.65
CMP-00199,2024-05-21,TikTok,Retargeting,Travel,Europe,39286.48,12414489,306637,30787,14563421.36,2.47,0.13,370.7,1.28
CMP-00200,2022-02-01,TikTok,Engagement,Food & Beverage,North America,40192.12,11530236,184483,8576,3030521.59,1.6,0.22,75.4,4.69
CMP-00201,2023-11-17,TikTok,Brand Awareness,Finance,North America,27007.0,5511147,187378,11277,1925484.77,3.4,0.14,71.3,2.39
CMP-00202,2024-04-23,Google Ads,Conversion,Tech,Latin America,49126.97,20463179,442004,19862,2027231.09,2.16,0.11,41.27,2.47
CMP-00203,2022-01-11,LinkedIn,Engagement,Retail,Europe,48098.71,21204831,873639,103338,33236541.99,4.12,0.06,691.01,0.47
CMP-00204,2023-06-03,Google Ads,Brand Awareness,Education,Asia Pacific,28102.47,12677327,783458,35027,8162428.54,6.18,0.04,290.45,0.8
CMP-00205,2024-01-01,TikTok,Brand Awareness,Tech,Middle East,47799.8,4336673,290123,7404,2043291.93,6.69,0.16,42.75,6.46
CMP-00206,2023-11-08,Twitter,Retargeting,Travel,Middle East,29903.54,13476399,225055,2515,305477.09,1.67,0.13,10.22,11.89
CMP-00207,2023-11-24,Twitter,Lead Generation,Education,Middle East,27724.16,9432532,328252,32642,5405603.12,3.48,0.08,194.98,0.85
CMP-00208,2024-04-05,Twitter,Retargeting,Finance,Asia Pacific,21140.0,5230801,159539,16412,5070091.01,3.05,0.13,239.83,1.29
CMP-00209,2024-06-15,TikTok,Retargeting,Food & Beverage,Middle East,37056.72,2659273,67545,6899,1636550.93,2.54,0.55,44.16,5.37
CMP-00210,2024-02-20,Instagram,Conversion,Retail,Latin America,27918.31,9968183,431622,14795,6634517.16,4.33,0.06,237.64,1.89
CMP-00211,2023-03-24,LinkedIn,Retargeting,Retail,Europe,43924.88,21105208,1369727,140897,29364267.36,6.49,0.03,668.51,0.31
CMP-00212,2023-04-24,Instagram,Conversion,Food & Beverage,North America,40308.61,12122650,330948,24612,5485588.54,2.73,0.12,136.09,1.64
CMP-00213,2023-02-20,Email,Engagement,Education,Latin America,6384.24,1943377,49167,3597,1385805.59,2.53,0.13,217.07,1.77
CMP-00214,2022-12-01,LinkedIn,Retargeting,Retail,North America,46924.34,23307905,1370504,71777,35218053.55,5.88,0.03,750.53,0.65
CMP-00215,2024-06-09,Twitter,Retargeting,Finance,Middle East,44432.31,5959370,85218,4452,1791850.15,1.43,0.52,40.33,9.98
CMP-00216,2023-02-20,Twitter,Retargeting,Retail,North America,21537.99,3258421,82438,2293,386575.37,2.53,0.26,17.95,9.39
CMP-00217,2023-06-24,Email,Engagement,Healthcare,Europe,45091.75,12369911,231317,5997,1269463.45,1.87,0.19,28.15,7.52
CMP-00218,2024-04-15,Facebook,Lead Generation,Travel,North America,24979.7,2916030,128596,4540,2186561.41,4.41,0.19,87.53,5.5
CMP-00219,2022-10-17,YouTube,Conversion,Healthcare,Latin America,10404.06,1203677,74026,5204,432551.6,6.15,0.14,41.58,2.0
CMP-00220,2023-06-08,TikTok,Retargeting,Healthcare,Latin America,48602.35,18165805,325167,10341,3959779.4,1.79,0.15,81.47,4.7
CMP-00221,2023-06-25,Email,Conversion,Healthcare,North America,46947.58,7602070,267592,4575,2098213.98,3.52,0.18,44.69,10.26
CMP-00222,2023-11-20,Instagram,Conversion,Food & Beverage,North America,47465.06,12178502,689303,46761,18901206.25,5.66,0.07,398.21,1.02
CMP-00223,2023-10-12,Google Ads,Engagement,Retail,Latin America,5061.21,575404,7883,578,52277.2,1.37,0.64,10.33,8.76
CMP-00224,2023-10-14,LinkedIn,Engagement,Healthcare,North America,24441.02,4161829,162727,3710,978827.85,3.91,0.15,40.05,6.59
CMP-00225,2022-06-02,Instagram,Retargeting,Education,Latin America,38126.65,3406525,187358,14525,5815383.49,5.5,0.2,152.53,2.62
CMP-00226,2023-11-29,Instagram,Lead Generation,Finance,Asia Pacific,36661.89,10843620,292777,34320,11021641.82,2.7,0.13,300.63,1.07
CMP-00227,2023-02-28,Google Ads,Conversion,Travel,Europe,38231.74,2411105,56902,5719,2413871.91,2.36,0.67,63.14,6.69
CMP-00228,2024-04-27,Facebook,Conversion,Food & Beverage,Europe,20859.38,6751356,363898,4665,331933.53,5.39,0.06,15.91,4.47
CMP-00229,2022-03-07,Email,Engagement,Food & Beverage,Middle East,27218.81,4704963,195726,7872,3742012.34,4.16,0.14,137.48,3.46
CMP-00230,2023-02-04,LinkedIn,Engagement,Finance,Latin America,15957.93,1086533,9670,671,236435.47,0.89,1.65,14.82,23.78
CMP-00231,2023-08-10,Facebook,Conversion,Travel,Middle East,42097.81,13481393,273672,1670,611222.7,2.03,0.15,14.52,25.21
CMP-00232,2023-09-22,Facebook,Lead Generation,Travel,Latin America,26818.01,8146933,241963,11167,2836094.69,2.97,0.11,105.75,2.4
CMP-00233,2024-02-10,Instagram,Brand Awareness,Retail,North America,41071.09,3442383,174184,8434,1736396.25,5.06,0.24,42.28,4.87
CMP-00234,2023-12-25,LinkedIn,Retargeting,Education,Middle East,10472.42,3669333,29721,1512,177314.82,0.81,0.35,16.93,6.93
CMP-00235,2022-03-15,Instagram,Lead Generation,Food & Beverage,North America,20806.82,6928527,75520,3832,1378655.66,1.09,0.28,66.26,5.43
CMP-00236,2022-04-16,TikTok,Brand Awareness,Travel,North America,35177.29,7858385,524940,24314,4782337.73,6.68,0.07,135.95,1.45
CMP-00237,2022-07-24,Facebook,Engagement,Healthcare,Asia Pacific,43096.98,18041782,1197974,103955,41717344.58,6.64,0.04,967.99,0.41
CMP-00238,2023-03-17,Instagram,Engagement,Education,Europe,35789.8,10746003,692042,77753,4170998.08,6.44,0.05,116.54,0.46
CMP-00239,2024-01-01,TikTok,Conversion,Food & Beverage,North America,2482.45,495541,10802,368,19745.11,2.18,0.23,7.95,6.75
CMP-00240,2022-04-28,Email,Retargeting,Tech,Latin America,8974.4,833749,15674,1122,42795.68,1.88,0.57,4.77,8.0
CMP-00241,2022-01-06,Facebook,Brand Awareness,Healthcare,Middle East,1032.66,238023,1904,159,17788.88,0.8,0.54,17.23,6.49
CMP-00242,2022-08-25,Google Ads,Brand Awareness,Food & Beverage,North America,45098.35,15100226,767091,9806,2415560.29,5.08,0.06,53.56,4.6
CMP-00243,2023-04-27,YouTube,Lead Generation,Healthcare,Europe,45615.66,16273247,634656,7787,3631497.82,3.9,0.07,79.61,5.86
CMP-00244,2024-04-04,Google Ads,Brand Awareness,Food & Beverage,Asia Pacific,41332.05,13603986,423083,12897,796183.65,3.11,0.1,19.26,3.2
CMP-00245,2023-06-22,YouTube,Engagement,Food & Beverage,Europe,31939.48,9625794,201179,3835,1902555.65,2.09,0.16,59.57,8.33
CMP-00246,2022-08-30,Email,Engagement,Travel,Latin America,39444.09,2100927,14496,1636,638065.23,0.69,2.72,16.18,24.11
CMP-00247,2022-06-13,LinkedIn,Conversion,Food & Beverage,Middle East,48885.04,22802921,599716,22364,878943.93,2.63,0.08,17.98,2.19
CMP-00248,2023-10-13,Email,Engagement,Retail,Latin America,10415.19,1627081,13342,471,194531.17,0.82,0.78,18.68,22.11
CMP-00249,2023-11-07,Google Ads,Retargeting,Travel,Latin America,37898.07,7444290,126552,6190,386753.41,1.7,0.3,10.21,6.12
CMP-00250,2022-05-16,Email,Engagement,Retail,North America,38425.06,9547314,327472,9699,3299246.18,3.43,0.12,85.86,3.96
CMP-00251,2023-04-23,Instagram,Lead Generation,Retail,Asia Pacific,27075.33,3519360,83408,4944,600231.51,2.37,0.32,22.17,5.48
CMP-00252,2022-02-28,TikTok,Retargeting,Food & Beverage,Middle East,6131.65,2751866,26968,2112,440162.56,0.98,0.23,71.79,2.9
CMP-00253,2023-02-27,Google Ads,Engagement,Tech,Middle East,35858.85,3403957,38124,1497,636216.21,1.12,0.94,17.74,23.95
CMP-00254,2022-04-05,Twitter,Engagement,Travel,North America,17580.95,7020038,308881,17455,7455545.83,4.4,0.06,424.07,1.01
CMP-00255,2024-01-15,LinkedIn,Retargeting,Tech,Latin America,1429.05,675581,14389,1538,576367.53,2.13,0.1,403.32,0.93
CMP-00256,2023-09-22,Twitter,Brand Awareness,Tech,North America,43052.25,16169632,90549,8623,2464346.0,0.56,0.48,57.24,4.99
CMP-00257,2023-03-23,Instagram,Brand Awareness,Travel,Asia Pacific,15925.83,7919671,426870,48343,23967388.31,5.39,0.04,1504.94,0.33
CMP-00258,2024-06-12,Google Ads,Brand Awareness,Finance,Asia Pacific,36465.78,5716415,62880,6844,3380974.23,1.1,0.58,92.72,5.33
CMP-00259,2022-06-05,Facebook,Brand Awareness,Food & Beverage,Middle East,35893.56,12248131,700593,47385,5907413.56,5.72,0.05,164.58,0.76
CMP-00260,2022-07-13,LinkedIn,Engagement,Finance,Europe,24108.3,6837020,127168,3594,1079311.38,1.86,0.19,44.77,6.71
CMP-00261,2023-09-22,Twitter,Engagement,Education,Latin America,24212.32,9820032,694276,3713,947171.66,7.07,0.03,39.12,6.52
CMP-00262,2022-07-22,Email,Conversion,Tech,North America,49272.61,14291630,118620,7347,2668000.55,0.83,0.42,54.15,6.71
CMP-00263,2023-12-04,YouTube,Retargeting,Tech,Middle East,28938.61,3037796,72907,7729,3343164.52,2.4,0.4,115.53,3.74
CMP-00264,2024-06-18,Instagram,Retargeting,Retail,Asia Pacific,19598.67,5686954,297996,12094,1768662.44,5.24,0.07,90.24,1.62
CMP-00265,2024-03-31,Twitter,Retargeting,Tech,Latin America,25065.1,5753205,327932,26123,11401752.75,5.7,0.08,454.89,0.96
CMP-00266,2022-03-09,YouTube,Retargeting,Education,Asia Pacific,2587.26,581788,20944,872,388394.76,3.6,0.12,150.12,2.97
CMP-00267,2024-01-24,LinkedIn,Engagement,Finance,Asia Pacific,11876.63,2565270,16417,1714,230573.68,0.64,0.72,19.41,6.93
CMP-00268,2022-03-01,YouTube,Conversion,Food & Beverage,Latin America,21940.43,5639626,186107,11744,3053679.74,3.3,0.12,139.18,1.87
CMP-00269,2022-08-30,Instagram,Brand Awareness,Education,Latin America,6736.85,2157593,28911,2165,720159.87,1.34,0.23,106.9,3.11
CMP-00270,2023-07-05,LinkedIn,Retargeting,Finance,Middle East,3078.49,170986,940,39,14573.59,0.55,3.27,4.73,78.94
CMP-00271,2023-09-06,TikTok,Conversion,Food & Beverage,Latin America,10629.52,1680606,61846,961,463944.04,3.68,0.17,43.65,11.06
CMP-00272,2022-03-17,Facebook,Conversion,Food & Beverage,Europe,30134.04,6629628,167729,6023,2474625.28,2.53,0.18,82.12,5.0
CMP-00273,2024-05-23,Facebook,Brand Awareness,Healthcare,Middle East,4865.6,1763447,30331,3378,1195695.59,1.72,0.16,245.74,1.44
CMP-00274,2023-02-15,Email,Engagement,Retail,Middle East,20734.77,8250653,113033,7278,1991855.51,1.37,0.18,96.06,2.85
CMP-00275,2023-09-12,Email,Lead Generation,Healthcare,Middle East,33530.87,1957807,78508,4367,2176123.67,4.01,0.43,64.9,7.68
CMP-00276,2023-01-11,Google Ads,Conversion,Education,Europe,22427.75,7473373,347511,32892,8642269.26,4.65,0.06,385.34,0.68
CMP-00277,2023-09-25,LinkedIn,Lead Generation,Retail,North America,8268.35,815534,62633,2776,595330.68,7.68,0.13,72.0,2.98
CMP-00278,2022-06-04,Twitter,Brand Awareness,Tech,Middle East,25842.54,7568577,205108,8902,874280.15,2.71,0.13,33.83,2.9
CMP-00279,2023-06-17,LinkedIn,Engagement,Healthcare,Latin America,5185.31,1763737,42329,4786,1654384.74,2.4,0.12,319.05,1.08
CMP-00280,2022-06-10,Email,Retargeting,Tech,Asia Pacific,932.51,242900,18703,323,118539.18,7.7,0.05,127.12,2.89
CMP-00281,2022-10-31,Instagram,Conversion,Healthcare,North America,26938.19,1558888,103977,9757,3835884.23,6.67,0.26,142.4,2.76
CMP-00282,2024-03-17,Google Ads,Lead Generation,Food & Beverage,Asia Pacific,36503.48,4936145,138212,5760,913131.63,2.8,0.26,25.01,6.34
CMP-00283,2022-03-17,Twitter,Lead Generation,Food & Beverage,Europe,34537.16,15924173,656075,22914,6734969.76,4.12,0.05,195.01,1.51
CMP-00284,2022-08-03,Twitter,Engagement,Retail,Middle East,35957.15,8013682,214766,9253,2655562.33,2.68,0.17,73.85,3.89
CMP-00285,2023-10-26,TikTok,Brand Awareness,Food & Beverage,Middle East,18643.67,5879224,49385,2621,709574.16,0.84,0.38,38.06,7.11
CMP-00286,2023-08-26,Google Ads,Retargeting,Retail,North America,14074.45,5117563,183208,11838,5031391.47,3.58,0.08,357.48,1.19
CMP-00287,2022-01-12,Twitter,Engagement,Food & Beverage,Asia Pacific,20933.43,7323617,385222,41933,18831390.84,5.26,0.05,899.58,0.5
CMP-00288,2024-05-03,Email,Engagement,Healthcare,Asia Pacific,21113.58,2499237,168448,3017,948639.63,6.74,0.13,44.93,7.0
CMP-00289,2022-02-04,Email,Conversion,Retail,Asia Pacific,35643.09,10903066,616023,8074,2914756.19,5.65,0.06,81.78,4.41
CMP-00290,2022-08-20,Google Ads,Engagement,Education,Asia Pacific,22271.6,5543104,116959,11755,2621403.96,2.11,0.19,117.7,1.89
CMP-00291,2022-09-25,Twitter,Conversion,Food & Beverage,Europe,26840.8,8928611,196429,12169,5204437.54,2.2,0.14,193.9,2.21
CMP-00292,2022-06-14,Email,Conversion,Healthcare,North America,13393.07,1925076,104146,9210,1274472.7,5.41,0.13,95.16,1.45
CMP-00293,2023-12-23,YouTube,Brand Awareness,Retail,Latin America,2250.2,236002,12437,681,186371.32,5.27,0.18,82.82,3.3
CMP-00294,2023-12-18,YouTube,Conversion,Food & Beverage,Asia Pacific,45072.63,20041075,1320706,80645,17435185.82,6.59,0.03,386.82,0.56
CMP-00295,2024-03-25,Google Ads,Conversion,Travel,Latin America,1975.54,218669,17187,1213,483004.96,7.86,0.11,244.49,1.63
CMP-00296,2022-12-02,TikTok,Brand Awareness,Retail,Latin America,20029.42,2930877,221867,7692,767163.63,7.57,0.09,38.3,2.6
CMP-00297,2024-05-15,LinkedIn,Lead Generation,Tech,North America,7264.87,1564943,37715,2363,369081.32,2.41,0.19,50.8,3.07
CMP-00298,2022-03-29,YouTube,Engagement,Travel,North America,6222.51,2412919,15201,1293,276854.71,0.63,0.41,44.49,4.81
CMP-00299,2022-07-22,TikTok,Brand Awareness,Healthcare,North America,24071.61,6141139,368468,6413,367380.85,6.0,0.07,15.26,3.75
CMP-00300,2024-04-23,TikTok,Retargeting,Healthcare,Middle East,4432.06,1505477,115921,8565,3885261.92,7.7,0.04,876.63,0.52
CMP-00301,2022-12-02,Twitter,Conversion,Tech,Asia Pacific,2478.02,653563,34442,1543,609965.89,5.27,0.07,246.15,1.61
CMP-00302,2024-03-14,LinkedIn,Brand Awareness,Retail,Middle East,33148.71,5709677,201551,9111,3616820.8,3.53,0.16,109.11,3.64
CMP-00303,2022-04-19,Email,Engagement,Retail,Europe,22692.19,2834088,173729,15213,6349548.01,6.13,0.13,279.81,1.49
CMP-00304,2022-05-08,Instagram,Engagement,Retail,North America,13553.08,5020375,271602,24900,6412291.18,5.41,0.05,473.12,0.54
CMP-00305,2023-09-29,Google Ads,Engagement,Travel,Latin America,36137.23,17343062,1349290,70745,18503975.81,7.78,0.03,512.05,0.51
CMP-00306,2024-06-03,TikTok,Engagement,Retail,Europe,24931.69,7930839,195891,5246,821160.97,2.47,0.13,32.94,4.75
CMP-00307,2024-01-09,Facebook,Lead Generation,Finance,Middle East,28315.94,2878315,135568,4321,939988.63,4.71,0.21,33.2,6.55
CMP-00308,2024-03-13,TikTok,Lead Generation,Tech,Asia Pacific,7266.27,3527322,280774,10605,1196699.03,7.96,0.03,164.69,0.69
CMP-00309,2023-04-13,LinkedIn,Conversion,Food & Beverage,Asia Pacific,36212.76,5264503,199524,7071,2202992.89,3.79,0.18,60.83,5.12
CMP-00310,2022-01-30,TikTok,Brand Awareness,Travel,Latin America,3122.01,925271,40619,3623,1627212.55,4.39,0.08,521.21,0.86
CMP-00311,2022-09-17,Email,Brand Awareness,Healthcare,North America,11182.78,4505669,109037,8324,1693861.52,2.42,0.1,151.47,1.34
CMP-00312,2023-08-03,Email,Lead Generation,Food & Beverage,Asia Pacific,38757.85,10998963,636839,26353,7994593.34,5.79,0.06,206.27,1.47
CMP-00313,2023-01-14,Email,Lead Generation,Travel,Asia Pacific,29434.87,5216117,350523,12433,1890496.76,6.72,0.08,64.23,2.37
CMP-00314,2022-08-15,YouTube,Brand Awareness,Finance,Asia Pacific,28378.56,4200799,99979,2571,118573.85,2.38,0.28,4.18,11.04
CMP-00315,2022-07-20,TikTok,Conversion,Food & Beverage,North America,25945.67,5322087,46834,2318,742750.14,0.88,0.55,28.63,11.19
CMP-00316,2023-01-13,Facebook,Retargeting,Finance,Europe,7243.5,1918924,114751,7488,260998.67,5.98,0.06,36.03,0.97
CMP-00317,2023-12-05,Facebook,Brand Awareness,Tech,Asia Pacific,22811.6,8103220,354110,19978,3250543.03,4.37,0.06,142.5,1.14
CMP-00318,2024-01-24,TikTok,Conversion,Education,Latin America,6311.94,2304959,130691,6460,986425.55,5.67,0.05,156.28,0.98
CMP-00319,2023-06-27,Email,Engagement,Finance,Europe,23131.6,10614800,355595,2904,95670.71,3.35,0.07,4.14,7.97
CMP-00320,2023-01-09,TikTok,Lead Generation,Travel,Latin America,11796.03,3492149,173909,945,161945.1,4.98,0.07,13.73,12.48
CMP-00321,2023-10-24,Facebook,Engagement,Food & Beverage,Europe,11346.1,3149020,184217,20558,7954088.43,5.85,0.06,701.04,0.55
CMP-00322,2024-02-15,LinkedIn,Lead Generation,Food & Beverage,Asia Pacific,9328.53,3920271,63508,5196,191228.48,1.62,0.15,20.5,1.8
CMP-00323,2023-09-15,Twitter,Conversion,Food & Beverage,Asia Pacific,40560.98,2968020,213994,15468,3304334.08,7.21,0.19,81.47,2.62
CMP-00324,2023-06-27,Facebook,Brand Awareness,Retail,Middle East,44902.14,14484239,315756,28953,9969671.16,2.18,0.14,222.03,1.55
CMP-00325,2024-05-28,Instagram,Lead Generation,Finance,Asia Pacific,45288.21,2287042,73185,3061,336387.91,3.2,0.62,7.43,14.8
CMP-00326,2023-03-07,YouTube,Lead Generation,Healthcare,Europe,44958.11,6455253,355684,31936,5920903.75,5.51,0.13,131.7,1.41
CMP-00327,2023-05-30,Twitter,Engagement,Travel,Europe,45411.01,12243759,488525,19981,3275861.56,3.99,0.09,72.14,2.27
CMP-00328,2023-09-02,Twitter,Brand Awareness,Food & Beverage,Middle East,8590.66,4233474,168068,10416,4208880.48,3.97,0.05,489.94,0.82
CMP-00329,2022-06-03,Email,Engagement,Travel,Europe,27663.79,10123273,176144,12851,5452949.96,1.74,0.16,197.12,2.15
CMP-00330,2023-08-24,YouTube,Retargeting,Healthcare,Europe,30270.31,7854209,324378,31682,10867182.19,4.13,0.09,359.0,0.96
CMP-00331,2024-01-07,Instagram,Retargeting,Tech,Europe,27062.9,6249173,371200,7765,2748013.47,5.94,0.07,101.54,3.49
CMP-00332,2023-08-19,Instagram,Retargeting,Healthcare,Asia Pacific,33981.31,15121136,769665,17158,4678030.27,5.09,0.04,137.66,1.98
CMP-00333,2022-09-20,Twitter,Retargeting,Education,Europe,43401.65,19812313,663712,61935,2618259.33,3.35,0.07,60.33,0.7
CMP-00334,2022-04-08,YouTube,Retargeting,Tech,Asia Pacific,31456.76,4673645,276679,6854,2274117.24,5.92,0.11,72.29,4.59
CMP-00335,2024-03-14,Email,Lead Generation,Finance,North America,14688.93,6680076,212426,13251,906857.4,3.18,0.07,61.74,1.11
CMP-00336,2022-03-16,Twitter,Conversion,Education,North America,1191.74,455101,5779,228,12892.28,1.27,0.21,10.82,5.23
CMP-00337,2022-08-16,TikTok,Brand Awareness,Tech,Latin America,6464.86,609781,5731,507,61567.8,0.94,1.13,9.52,12.75
CMP-00338,2024-04-15,Twitter,Retargeting,Tech,Asia Pacific,10933.41,2083961,151503,5012,2491873.63,7.27,0.07,227.91,2.18
CMP-00339,2024-03-04,Email,Brand Awareness,Tech,Europe,31799.79,3402106,110228,5284,1507401.41,3.24,0.29,47.4,6.02
CMP-00340,2023-07-08,TikTok,Conversion,Healthcare,Europe,23736.3,1660472,57452,5788,1001144.29,3.46,0.41,42.18,4.1
CMP-00341,2024-05-22,Google Ads,Retargeting,Finance,North America,31773.37,4248122,102804,10397,3513316.73,2.42,0.31,110.57,3.06
CMP-00342,2022-04-19,Google Ads,Engagement,Education,Asia Pacific,18612.23,1087635,12072,1029,418516.08,1.11,1.54,22.49,18.09
CMP-00343,2023-05-26,Email,Retargeting,Finance,Europe,47668.78,10786335,688168,9989,2412473.14,6.38,0.07,50.61,4.77
CMP-00344,2022-05-14,LinkedIn,Brand Awareness,Tech,Middle East,7276.27,1170168,64593,5878,1391062.99,5.52,0.11,191.18,1.24
CMP-00345,2024-02-17,TikTok,Brand Awareness,Tech,Asia Pacific,13583.54,5919327,358711,11513,1119140.4,6.06,0.04,82.39,1.18
CMP-00346,2023-01-29,Twitter,Retargeting,Education,Asia Pacific,23238.92,6754696,84433,3050,313569.1,1.25,0.28,13.49,7.62
CMP-00347,2022-01-19,YouTube,Retargeting,Tech,Latin America,27846.35,6018765,139635,4270,1007350.23,2.32,0.2,36.18,6.52
CMP-00348,2022-07-06,Google Ads,Brand Awareness,Retail,Europe,23107.07,8708732,190721,9231,997015.97,2.19,0.12,43.15,2.5
CMP-00349,2024-01-08,Google Ads,Lead Generation,Food & Beverage,Europe,34204.04,4019031,305446,23876,2269212.11,7.6,0.11,66.34,1.43
CMP-00350,2024-04-20,TikTok,Conversion,Tech,Middle East,25323.83,11085649,603059,57602,11485875.82,5.44,0.04,453.56,0.44
CMP-00351,2022-08-12,TikTok,Retargeting,Healthcare,Europe,33630.87,16042115,742749,29089,9907762.45,4.63,0.05,294.6,1.16
CMP-00352,2022-11-02,YouTube,Conversion,Retail,Latin America,17062.41,7889591,419726,45129,21156452.06,5.32,0.04,1239.95,0.38
CMP-00353,2022-07-07,Email,Lead Generation,Travel,North America,21760.12,2455862,63852,1490,562528.52,2.6,0.34,25.85,14.6
CMP-00354,2023-10-29,TikTok,Brand Awareness,Healthcare,Asia Pacific,6199.28,2031500,108075,2111,710522.11,5.32,0.06,114.61,2.94
CMP-00355,2023-03-29,Instagram,Brand Awareness,Food & Beverage,Middle East,38275.18,7009794,559381,30782,9717931.84,7.98,0.07,253.9,1.24
CMP-00356,2023-07-23,Email,Engagement,Travel,Asia Pacific,31644.63,6733850,160265,11911,1784277.09,2.38,0.2,56.38,2.66
CMP-00357,2023-06-19,YouTube,Lead Generation,Healthcare,Asia Pacific,43423.25,20586186,238799,27568,6734004.85,1.16,0.18,155.08,1.58
CMP-00358,2022-02-13,YouTube,Lead Generation,Tech,Europe,48144.03,6661272,273112,20345,9088668.37,4.1,0.18,188.78,2.37
CMP-00359,2023-01-05,YouTube,Lead Generation,Retail,Europe,46961.74,16655585,109926,6604,2515913.06,0.66,0.43,53.57,7.11
CMP-00360,2024-01-17,Twitter,Brand Awareness,Food & Beverage,Europe,43637.28,8444260,673007,31808,14013932.43,7.97,0.06,321.15,1.37
CMP-00361,2022-03-19,YouTube,Brand Awareness,Travel,Middle East,38674.77,16984133,922238,77897,14286440.06,5.43,0.04,369.4,0.5
CMP-00362,2023-04-05,Instagram,Conversion,Retail,North America,45659.59,20859867,905318,36045,10233282.83,4.34,0.05,224.12,1.27
